,age,workclass,fnlwgt,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country
5138,-0.7168854341795278,3,0.24712742034616764,15,0,9,4,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
16068,0.47486155198064567,0,1.2340444668326749,13,4,12,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
21049,0.6011557298060716,3,1.8556759941613357,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
3883,0.8377235643761702,3,-1.036491563633571,12,5,0,1,4,0,2.8958311430500894,-0.22296281257283612,-0.034013941331530254,38
6303,1.8285642257023462,3,-0.32056379105125904,4,2,7,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
17072,-1.1451150144725477,3,0.34929665104221513,11,4,11,4,4,1,-0.3002123014789703,-0.22296281257283612,-2.866996769134356,38
14501,-0.0969941081635854,6,0.6979742263687846,10,0,0,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2146,-0.0969941081635854,3,-0.3668663820262972,11,4,0,3,4,0,3.5903878413340906,-0.22296281257283612,-0.034013941331530254,38
30032,0.6011557298060716,4,0.38592631279508766,13,0,3,4,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
30420,1.257842209099336,3,-1.8592907767987865,14,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
19880,0.8938465531625894,3,0.5986907643567988,10,0,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29255,-1.0317117807033411,3,0.06583956514674914,10,4,7,2,3,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,6
19951,1.1076438220528073,3,-1.7508519371742237,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
7731,-1.7940955430292727,3,0.6868895578227008,10,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
9383,0.7219570863477152,3,0.43995346057879287,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5071,-0.7168854341795278,3,-1.645272104691334,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4530,-0.2604526323639866,3,-0.4883086044492345,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26472,0.6011557298060716,1,0.933373146253574,14,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
23401,0.7219570863477152,3,0.5764641073989333,9,2,7,0,2,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
26183,0.34255114341352566,3,1.553981456638998,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
19950,1.0028014377679884,3,1.378135596817457,3,6,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
16849,-1.1451150144725477,3,1.5501722728652607,9,4,3,4,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25683,-1.9442939300758013,3,-2.907770391531214,9,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
5041,-1.7940955430292727,3,-1.7898997925747353,10,4,14,3,4,0,-0.3002123014789703,-0.22296281257283612,-2.4622849365910953,38
498,0.6622129889114339,3,0.7773355679836986,14,2,9,0,4,1,-0.3002123014789703,4.531624101854359,0.7754097237549914,38
2475,-0.9227568960979422,3,0.1871551863342922,10,2,3,0,4,1,3.3368949773685843,-0.22296281257283612,-0.034013941331530254,38
9623,0.05737857487379639,5,1.5191097581316368,13,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
22614,1.0028014377679884,3,-0.867688051824099,13,5,3,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29151,-1.5160643497827802,3,0.13924884835098605,12,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
13485,0.13146279083665782,6,0.8164064548814887,10,5,0,4,2,0,-0.3002123014789703,-0.22296281257283612,-0.19589867434883457,38
21835,-0.0969941081635854,3,0.25181108604294483,9,4,6,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24370,0.7804433193933827,1,-0.16919652511260178,14,0,9,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
1691,1.208672899686404,4,-1.3034867383990867,14,0,3,1,4,1,3.8597609228673435,-0.22296281257283612,1.584833388841513,38
23575,-1.6516031067192836,3,0.672314985758641,9,4,0,3,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
17932,-0.8179145118131231,3,-0.6369131833991422,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
25711,0.8938465531625894,3,0.8858623576202004,10,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
18206,-0.3459360988692954,3,-2.706718226144111,10,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16852,1.5796222349966338,3,-1.3306390526641796,9,0,2,4,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
16260,-0.8179145118131231,3,0.27090415920119826,10,0,0,3,4,0,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
29999,1.6226927637839295,3,0.0038197436351791823,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
30693,0.6011557298060716,3,1.3020493106950952,10,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
13322,-1.3868320506266634,4,-0.09826770545554261,9,4,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.3290918054699647,38
11566,-1.2633453449544967,3,-0.24745477762876017,9,2,11,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.27684104085748673,38
19949,-0.018735596209870836,3,0.2659314744888744,9,2,0,5,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
5671,-1.6516031067192836,3,0.18543942947906986,10,4,11,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
17164,0.13146279083665782,3,0.30872855128708065,11,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,0.6135249907376871,38
11532,0.6011557298060716,3,1.1880478578546585,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
14004,0.6622129889114339,3,0.9371757761848113,9,4,2,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
3863,1.5796222349966338,3,-0.5138914503284776,9,2,2,0,4,1,2.9017336930594695,-0.22296281257283612,-0.034013941331530254,38
3065,0.13146279083665782,3,0.4120217587219583,13,2,3,0,4,1,3.1762579154753734,-0.22296281257283612,-0.034013941331530254,38
14551,0.4094939840831503,3,0.12825266210894473,14,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
12734,0.4094939840831503,3,0.7117829017912345,10,5,7,4,2,0,-0.3002123014789703,-0.22296281257283612,-1.5719189049959212,13
253,1.1076438220528073,3,0.11514679075678469,9,2,13,0,4,1,-0.3002123014789703,4.554632456918112,0.7754097237549914,38
17270,-1.3868320506266634,6,0.7957997540759207,10,4,7,2,2,1,-0.3002123014789703,-0.22296281257283612,-0.11495630784018242,13
20523,0.273955227146647,3,0.03135877448593751,10,2,12,0,4,1,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
1419,0.4094939840831503,3,0.8202310609653408,13,2,3,0,4,1,-0.3002123014789703,4.352463086399132,1.584833388841513,38
27351,0.8938465531625894,3,0.3397430946058433,11,6,3,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
13480,0.4094939840831503,3,0.3879069381874858,9,2,5,0,2,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16882,-1.5160643497827802,3,0.689619600386571,9,4,14,4,2,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
17050,-0.7168854341795278,3,-1.3190171380227316,4,4,0,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,31
6051,1.257842209099336,3,-0.6919560713758114,9,4,11,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
20235,0.20362252216473475,3,0.476562985902555,15,0,9,1,4,1,-0.3002123014789703,-0.22296281257283612,2.3942570539280346,38
9098,-0.0969941081635854,3,0.388506877978744,14,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
29977,0.4094939840831503,5,0.5131643917672047,9,0,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21042,0.4094939840831503,6,0.0009907977014141146,14,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
11354,1.7480370378698196,3,0.5358096140008455,11,6,3,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16741,-0.2604526323639866,5,-0.6911735173401657,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
24824,0.273955227146647,3,0.3567919832482591,13,5,11,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2864,0.5387262832392657,5,-0.3646652322781704,9,2,2,0,4,1,3.3157356852016164,-0.22296281257283612,0.7754097237549914,8
20534,-0.018735596209870836,1,0.16916314033348012,13,0,9,1,4,0,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
23464,-0.4341337751256561,3,0.29785623231761793,10,2,3,3,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
21199,1.208672899686404,3,0.16063869123723865,11,2,12,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19058,-1.6516031067192836,3,-0.4906604552315328,10,4,14,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29334,0.20362252216473475,3,-2.6218344965030997,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14738,-1.1451150144725477,3,0.16078248780371968,8,4,7,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.19589867434883457,38
14733,-1.9442939300758013,3,0.3375327435314726,9,4,11,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
5792,-0.4341337751256561,3,1.1621540451209198,4,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
29144,-0.9227568960979422,1,0.907133358294417,10,4,10,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
27885,-0.9227568960979422,4,-1.3926263970522224,8,2,11,0,3,1,-0.3002123014789703,-0.22296281257283612,4.660643316170295,5
12463,-0.3459360988692954,5,-1.6660111251814136,13,2,9,5,4,0,-0.3002123014789703,-0.22296281257283612,-2.6241696696083996,38
18268,0.948858122266566,3,0.3051126822862246,9,2,10,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
21073,0.05737857487379639,3,-2.461924347705494,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14109,-1.9442939300758013,3,-2.743225089931406,7,4,7,2,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4818,-0.3459360988692954,3,0.5494508805935239,10,2,0,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,25
31532,0.20362252216473475,5,-0.1285077961137168,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
23168,-1.1451150144725477,3,0.8222615652875881,13,4,0,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
20244,-0.018735596209870836,3,0.23385187617376305,9,4,7,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.8434376064180519,38
27918,2.0570211247025885,0,-2.9400377822003474,14,6,9,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
9242,-0.177521295996111,3,0.3195190459257254,9,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15592,-0.7168854341795278,5,1.452891573332142,13,4,9,1,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
21658,-0.0969941081635854,5,0.2339720481304352,13,4,9,3,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
375,-0.018735596209870836,3,0.21663402668376575,9,2,9,0,4,1,-0.3002123014789703,4.531624101854359,-0.034013941331530254,38
14395,0.8377235643761702,5,0.7925750131905559,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
14138,-0.4341337751256561,3,-0.4944794634608894,9,4,2,1,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
17337,0.05737857487379639,3,-2.131999049786461,9,0,3,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
18943,-1.1451150144725477,0,0.5012119528928932,10,4,0,3,2,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
14385,0.34255114341352566,3,0.12805085977178438,14,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
32536,1.1076438220528073,3,1.1888352719596988,13,2,3,0,1,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,23
25846,0.5387262832392657,1,-1.656901053347818,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,0.9372944567722957,38
16468,1.4462529381151081,3,0.14916513491017025,9,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16767,-0.018735596209870836,1,0.29059971679559055,9,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
13770,-0.4341337751256561,5,-0.46887037864239406,13,0,3,4,4,1,-0.3002123014789703,-0.22296281257283612,1.584833388841513,38
17143,-1.5160643497827802,3,2.240863960165868,9,4,2,1,2,1,-0.3002123014789703,-0.22296281257283612,-0.6815528734007475,38
12365,0.8938465531625894,3,-0.09554205764197218,9,0,6,4,2,0,-0.3002123014789703,-0.22296281257283612,0.2897555247030784,38
30615,-2.1030796298620413,3,-0.3505428928806322,6,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.1672070724526604,38
28241,-1.6516031067192836,3,0.38939468591622,10,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
10166,0.7804433193933827,3,1.0240989848094246,10,6,0,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4551,0.273955227146647,6,0.22015312247077157,11,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.19589867434883457,38
21167,-1.7940955430292727,3,0.7587166389894047,9,4,14,1,4,0,-0.3002123014789703,-0.22296281257283612,-1.976630737539182,38
27763,1.5358734023458271,3,-0.6066736205437263,10,6,0,4,4,0,-0.3002123014789703,-0.22296281257283612,0.20881315819442622,38
12746,0.6011557298060716,6,-0.8373704246144392,14,2,0,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,18
25447,0.948858122266566,3,-0.6464157825647556,4,4,5,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.7338036380132256,38
16383,-1.7940955430292727,3,0.1013912739730028,10,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
23520,-0.5252236884566054,3,-0.7915106258874238,13,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
9054,0.6622129889114339,3,0.28246096443482477,13,2,12,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
3014,0.6011557298060716,3,0.2395500576426351,5,2,0,0,2,1,3.1762579154753734,-0.22296281257283612,-0.034013941331530254,38
17920,1.1586176092552094,5,0.8415464849451775,9,2,7,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
32167,-0.3459360988692954,4,0.42823477620973194,13,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,1
15707,1.5358734023458271,3,1.1734362392818776,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
22424,1.3536445806582365,3,-0.16976042573634265,9,2,0,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
11341,-0.4341337751256561,3,-1.914656349876274,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,38
21593,0.7804433193933827,3,-1.8280801367601665,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,10
31830,-0.177521295996111,3,1.392789490166481,13,2,3,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16622,0.273955227146647,5,-2.020454595924344,9,0,2,1,4,1,-0.3002123014789703,-0.22296281257283612,0.3706978912117306,1
2859,0.6011557298060716,1,1.2361141910166622,13,2,4,0,1,1,3.3157356852016164,-0.22296281257283612,-0.034013941331530254,38
26861,-0.177521295996111,3,0.7795250589722633,9,2,7,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
16770,-1.6516031067192836,3,-0.9529077652351595,10,4,0,3,4,1,-0.3002123014789703,-0.22296281257283612,-2.5432273030997474,8
29173,-0.018735596209870836,6,-0.7831026599279144,11,2,7,0,1,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23749,0.273955227146647,0,1.4827444641189393,14,4,12,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
2068,1.400334645409324,3,-0.8501502455594161,13,2,3,0,4,1,3.60921413168633,-0.22296281257283612,0.3706978912117306,38
1992,1.0028014377679884,3,0.2398151906554772,10,2,3,0,4,1,3.60921413168633,-0.22296281257283612,1.180121556298252,1
5200,-0.6194019772687447,3,-0.20563809799339738,10,2,12,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
24631,-1.0317117807033411,3,-2.691194185896502,9,4,4,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
26424,0.13146279083665782,6,1.1113269605324962,16,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
30401,1.3061563565971845,3,-1.2570395401509304,6,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
23638,0.13146279083665782,3,1.0080857419615747,9,0,7,1,4,0,-0.3002123014789703,-0.22296281257283612,-0.43872577387479106,38
27271,-0.177521295996111,5,1.2405741801649515,10,2,2,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28561,-0.4341337751256561,3,0.652333660045956,13,4,11,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
27151,-0.9227568960979422,3,0.12723421663145887,14,2,6,0,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,1
32256,1.1586176092552094,3,0.15727374393754573,10,0,12,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
30192,-1.5160643497827802,3,1.526071421821465,10,4,7,3,4,1,-0.3002123014789703,-0.22296281257283612,-1.6528612715045734,38
31047,1.4462529381151081,1,0.31674270502010216,14,4,9,4,4,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
3240,0.4094939840831503,3,1.320236157145558,14,4,3,1,4,0,3.1325479206673132,-0.22296281257283612,-0.034013941331530254,38
25794,1.1076438220528073,3,0.5050974700446345,13,6,11,4,4,0,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
19822,1.6651057015019428,3,-2.3214255264135835,9,2,14,0,4,1,-0.3002123014789703,-0.22296281257283612,-2.0575731040478344,38
7601,-1.9442939300758013,3,1.6012601040060341,10,4,14,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
15862,-1.2633453449544967,3,1.6107111195905128,13,4,7,1,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
4958,0.948858122266566,3,-0.13972205984652505,10,2,9,0,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28544,0.948858122266566,4,-1.9790227675923433,10,2,11,0,4,1,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
14396,1.7068808264610504,3,-1.2240573248588078,9,6,14,1,4,0,-0.3002123014789703,-0.22296281257283612,-2.4622849365910953,10
21266,-1.3868320506266634,3,0.6062170166410873,10,4,0,3,2,0,-0.3002123014789703,-0.22296281257283612,-1.2481494389613126,38
9979,-0.8179145118131231,3,1.1839205404368258,9,2,13,0,4,1,-0.3002123014789703,-0.22296281257283612,4.741585682678947,38
26470,0.273955227146647,3,-0.2855272455499329,10,0,6,3,4,1,-0.3002123014789703,-0.22296281257283612,-0.034013941331530254,38
28188,-1.2633453449544967,3,0.2257451259896085,9,4,0,1,4,0,-0.3002123014789703,-0.22296281257283612,0.7754097237549914,38
15761,1.6651057015019428,3,-2.488291626247003,9,2,7,0,2,1,-0.3002123014789703,-0.22296281257283612,-2.9479391356430082,38
31659,0.7219570863477152,5,0.5713188603079344,7,0,3,4,4,0,-0.3002123014789703,-0.22296281257283612,1.180121556298252,38
